property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
218,218,218,325 China Basin Street #607,San Francisco (Mission Bay),2,2,1777,climbsf_rented,http://www.climbsf.com/for-rent/325-china-basin-st-607/,2015-08-23 20:28:54,2015-08-28 15:31:48,37.7716,-122.387,1.65683,"325 China Basin Street #607, San Francisco (Mission Bay)",218,5950,closed,,2014-10-08,,2015-08-23 20:29:19,2015-08-23 20:29:19,218,rental
219,219,219,2633 Harrison St.,San Francisco (Inner Mission),2,1,1300,climbsf_rented,http://www.climbsf.com/for-rent/2633-harrison-st/,2015-08-23 20:28:54,2015-08-28 15:31:49,37.7552,-122.412,14.5822,"2633 Harrison St., San Francisco ",219,4600,closed,,2014-10-14,,2015-08-23 20:29:19,2015-08-23 20:29:19,219,rental
220,220,220,338 Spear Street #28B,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-28b/,2015-08-23 20:28:54,2015-08-28 15:31:49,37.7894,-122.391,0.0,"338 Spear Street #28B, San Francisco (South Beach)",220,6900,closed,,2014-10-14,,2015-08-23 20:29:19,2015-08-23 20:29:19,220,rental
221,221,221,1160 Mission Street #1212,San Francisco (SOMA),1,1,660,climbsf_rented,http://www.climbsf.com/for-rent/1160-mission-st-1212/,2015-08-23 20:28:54,2015-08-28 15:31:50,37.7784,-122.412,12.0417,"1160 Mission Street #1212, San Francisco (SOMA)",221,3700,closed,,2014-10-14,,2015-08-23 20:29:19,2015-08-23 20:29:19,221,rental
222,222,222,1625 Hyde Street,San Francisco (Nob Hill),2,2,1565,climbsf_rented,http://www.climbsf.com/for-rent/1625-hyde-st/,2015-08-23 20:28:54,2015-08-28 15:31:51,37.7956,-122.418,67.402,"1625 Hyde Street, San Francisco (Nob Hill)",222,0,closed,,2014-10-21,,2015-08-23 20:29:19,2015-08-23 20:29:19,222,rental
223,223,223,1880 Jackson Street,San Francisco (Pacific Heights),1,1,1130,climbsf_rented,http://www.climbsf.com/for-rent/1880-jackson-st-101/,2015-08-23 20:28:54,2015-08-28 15:31:51,37.7938,-122.426,73.9823,"1880 Jackson Street, San Francisco (Pacific Heights)",223,4800,closed,,2014-10-21,,2015-08-23 20:29:19,2015-08-23 20:29:19,223,rental
224,224,224,2539 Larkin Street,San Francisco (Russian Hill),3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/2539-larkin-st/,2015-08-23 20:28:54,2015-08-28 15:31:52,37.8014,-122.421,74.4627,"2539 Larkin Street, San Francisco (Russian Hill)",224,8500,closed,,2014-10-28,,2015-08-23 20:29:19,2015-08-23 20:29:19,224,rental
225,225,225,1299 Bush Street #303,San Francisco (Nob Hill),2,2,978,climbsf_rented,http://www.climbsf.com/for-rent/1299-bush-st-303/,2015-08-23 20:28:54,2015-08-28 15:31:52,37.7889,-122.419,49.8548,"1299 Bush Street #303, San Francisco (Nob Hill)",225,4300,closed,,2014-11-04,,2015-08-23 20:29:19,2015-08-23 20:29:19,225,rental
226,226,226,184 Cook Street,San Francisco (Lone Mountain),1,1,625,climbsf_rented,http://www.climbsf.com/for-rent/184-cook-st/,2015-08-23 20:28:54,2015-08-28 15:31:53,37.7808,-122.452,77.5204,"184 Cook Street, San Francisco (Lone Mountain)",226,2800,closed,,2014-11-05,,2015-08-23 20:29:19,2015-08-23 20:29:19,226,rental
227,227,227,223 Mississippi Street #2,San Francisco (Potrero Hill),2,1,2300,climbsf_rented,http://www.climbsf.com/for-rent/223-mississippi-st-2/,2015-08-23 20:28:54,2015-08-28 15:31:54,37.7635,-122.395,18.0055,"223 Mississippi Street #2, San Francisco (Potrero Hill)",227,5700,closed,,2014-11-05,,2015-08-23 20:29:19,2015-08-23 20:29:19,227,rental
228,228,228,567 Vallejo Street #301,San Francisco (North Beach),3,3,2400,climbsf_rented,http://www.climbsf.com/for-rent/567-vallejo-st-301/,2015-08-23 20:28:54,2015-08-28 15:31:54,37.7987,-122.407,30.6378,"567 Vallejo Street #301, San Francisco (North Beach)",228,6950,closed,,2014-11-10,,2015-08-23 20:29:19,2015-08-23 20:29:19,228,rental
229,229,229,333 1st Street #N305,San Francisco (Rincon Hill),1,1,709,climbsf_rented,http://www.climbsf.com/for-rent/333-1st-st-n305/,2015-08-23 20:28:55,2015-08-28 15:31:55,37.787,-122.394,19.2513,"333 1st Street #N305, San Francisco (Rincon Hill)",229,3900,closed,,2014-11-11,,2015-08-23 20:29:19,2015-08-23 20:29:19,229,rental
230,230,230,555 Fourth Street #912,San Francisco (South Beach),0,1,525,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-912/,2015-08-23 20:28:55,2015-08-23 20:28:55,37.7791,-122.397,3.09988,"555 Fourth Street #912, San Francisco (South Beach)",230,2950,closed,,2014-11-11,,2015-08-23 20:29:19,2015-08-23 20:29:19,230,rental
231,231,231,325 Berry Street #416,San Francisco (Mission Bay),2,2,1210,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-416/,2015-08-23 20:28:55,2015-08-23 20:28:55,37.7736,-122.396,2.45283,"325 Berry Street #416, San Francisco (Mission Bay)",231,4500,closed,,2014-11-12,,2015-08-23 20:29:19,2015-08-23 20:29:19,231,rental
232,232,232,435 China Basin Street #118,San Francisco (Mission Bay),1,1,900,climbsf_rented,http://www.climbsf.com/for-rent/435-china-basin-st-118/,2015-08-23 20:28:55,2015-08-23 20:28:55,37.7716,-122.389,1.8728,"435 China Basin Street #118, San Francisco (Mission Bay)",232,3625,closed,,2014-11-24,,2015-08-23 20:29:19,2015-08-23 20:29:19,232,rental
233,233,233,88 Townsend Street #426,San Francisco (South Beach),1,1,581,climbsf_rented,http://www.climbsf.com/for-rent/88-townsend-st-426/,2015-08-23 20:28:55,2015-08-23 20:28:55,37.7809,-122.391,5.89829,"88 Townsend Street #426, San Francisco (South Beach)",233,3099,closed,,2014-11-24,,2015-08-23 20:29:19,2015-08-23 20:29:19,233,rental
234,234,234,198 Dolores Street #6,San Francisco (Mission Dolores),1,1,750,climbsf_rented,http://www.climbsf.com/for-rent/198-dolores-st-6/,2015-08-23 20:28:55,2015-08-23 20:28:55,37.7665,-122.427,21.8358,"198 Dolores Street #6, San Francisco (Mission Dolores)",234,3400,closed,,2014-11-24,,2015-08-23 20:29:19,2015-08-23 20:29:19,234,rental
235,235,235,One Daniel Burnham Court #314,San Francisco (Van Ness-Civic Center),1,1,800,climbsf_rented,http://www.climbsf.com/for-rent/1-daniel-burnham-ct-314/,2015-08-23 20:28:56,2015-08-23 20:28:56,37.7869,-122.422,52.1365,"One Daniel Burnham Court #314, San Francisco ",235,3180,closed,,2014-11-24,,2015-08-23 20:29:20,2015-08-23 20:29:20,235,rental
236,236,236,50 Lansing Street #108,San Francisco (South Beach),1,1,715,climbsf_rented,http://www.climbsf.com/for-rent/50-lansing-st-108/,2015-08-23 20:28:56,2015-08-23 20:28:56,37.786,-122.394,27.3115,"50 Lansing Street #108, San Francisco (South Beach)",236,3700,closed,,2014-11-24,,2015-08-23 20:29:20,2015-08-23 20:29:20,236,rental
237,237,237,325 Berry Street #422,San Francisco (Mission Bay),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-422/,2015-08-23 20:28:56,2015-08-23 20:28:56,37.7736,-122.396,2.45283,"325 Berry Street #422, San Francisco (Mission Bay)",237,3700,closed,,2014-11-24,,2015-08-23 20:29:20,2015-08-23 20:29:20,237,rental
238,238,238,55 Hancock Street,San Francisco (Eureka Valley-Dolores Heights),2,1,1040,climbsf_rented,http://www.climbsf.com/for-rent/55-hancock-st-1/,2015-08-23 20:28:56,2015-08-23 20:28:56,37.7602,-122.429,30.889,"55 Hancock Street, San Francisco (Eureka Valley-Dolores Heights)",238,4400,closed,,2014-11-25,,2015-08-23 20:29:20,2015-08-23 20:29:20,238,rental
239,239,239,3065 Market Street,San Francisco (Eureka Valley-Dolores Heights),2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/3065-market-st/,2015-08-23 20:28:56,2015-08-23 20:28:56,37.7609,-122.442,67.1337,"3065 Market Street, San Francisco (Eureka Valley-Dolores Heights)",239,3900,closed,,2014-11-25,,2015-08-23 20:29:20,2015-08-23 20:29:20,239,rental
240,240,240,271 Paris Street,San Francisco (Excelsior),1,1,900,climbsf_rented,http://www.climbsf.com/for-rent/271-paris-st/,2015-08-23 20:28:56,2015-08-28 15:31:55,37.7243,-122.433,70.2703,"271 Paris Street, San Francisco (Excelsior)",240,2900,closed,,2014-12-01,,2015-08-23 20:29:20,2015-08-23 20:29:20,240,rental
241,241,241,115 Farnum Street,San Francisco (Glen Park),3,1,0,climbsf_rented,http://www.climbsf.com/for-rent/115-farnum-st/,2015-08-23 20:28:56,2015-08-28 15:31:56,37.7392,-122.434,135.034,"115 Farnum Street, San Francisco (Glen Park)",241,3800,closed,,2014-12-01,,2015-08-23 20:29:20,2015-08-23 20:29:20,241,rental
242,242,242,720 York Street #214,San Francisco (Inner Mission),1,1,700,climbsf_rented,http://www.climbsf.com/for-rent/720-york-st-214/,2015-08-23 20:28:56,2015-08-28 15:31:57,37.7596,-122.409,8.59589,"720 York Street #214, San Francisco ",242,3500,closed,,2014-12-02,,2015-08-23 20:29:20,2015-08-23 20:29:20,242,rental
243,243,243,743 Rhode Island Street,San Francisco (Potrero Hill),2,1,1300,climbsf_rented,http://www.climbsf.com/for-rent/743-rhode-island-st/,2015-08-23 20:28:56,2015-08-28 15:31:57,37.7604,-122.402,64.8289,"743 Rhode Island Street, San Francisco (Potrero Hill)",243,4800,closed,,2014-12-02,,2015-08-23 20:29:20,2015-08-23 20:29:20,243,rental
244,244,244,301 Mission Street #29F,San Francisco (South Beach),2,2,1601,climbsf_rented,http://www.climbsf.com/for-rent/301-mission-st-29f/,2015-08-23 20:28:56,2015-08-28 15:31:58,37.7905,-122.396,0.0,"301 Mission Street #29F, San Francisco (South Beach)",244,7975,closed,,2014-12-08,,2015-08-23 20:29:20,2015-08-23 20:29:20,244,rental
245,245,245,634 Missouri Street,San Francisco (Potrero Hill),2,2,1300,climbsf_rented,http://www.climbsf.com/for-rent/634-missouri-st/,2015-08-23 20:28:56,2015-08-28 15:31:58,37.7582,-122.396,39.6691,"634 Missouri Street, San Francisco (Potrero Hill)",245,4600,closed,,2014-12-09,,2015-08-23 20:29:20,2015-08-23 20:29:20,245,rental
246,246,246,451 Kansas Street #571,San Francisco (Potrero Hill),1,1,778,climbsf_rented,http://www.climbsf.com/for-rent/451-kansas-st-571/,2015-08-23 20:28:56,2015-08-28 15:31:59,37.7639,-122.403,21.4412,"451 Kansas Street #571, San Francisco (Potrero Hill)",246,3400,closed,,2014-12-09,,2015-08-23 20:29:20,2015-08-23 20:29:20,246,rental
247,247,247,637 Powell Street #202,San Francisco (Downtown San Francisco),2,1,1590,climbsf_rented,http://www.climbsf.com/for-rent/637-powell-st-202/,2015-08-23 20:28:56,2015-08-28 15:32:00,37.7906,-122.409,50.9419,"637 Powell Street #202, San Francisco (Downtown San Francisco)",247,4500,closed,,2014-12-12,,2015-08-23 20:29:20,2015-08-23 20:29:20,247,rental
248,248,248,219 Brannan Street #16K,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/219-brannan-st-16k/,2015-08-23 20:28:56,2015-08-28 15:32:00,37.783,-122.39,4.0227,"219 Brannan Street #16K, San Francisco (South Beach)",248,5995,closed,,2014-12-16,,2015-08-23 20:29:20,2015-08-23 20:29:20,248,rental
249,249,249,435 China Basin Street #639,San Francisco (Mission Bay),2,2,1590,climbsf_rented,http://www.climbsf.com/for-rent/435-china-basin-st-639/,2015-08-23 20:28:56,2015-08-28 15:32:01,37.7716,-122.389,1.8728,"435 China Basin Street #639, San Francisco (Mission Bay)",249,6100,closed,,2014-12-18,,2015-08-23 20:29:20,2015-08-23 20:29:20,249,rental
250,250,250,10 Mint Plaza #1,San Francisco (SOMA),2,2,1559,climbsf_rented,http://www.climbsf.com/for-rent/10-mint-plaza-1/,2015-08-23 20:28:56,2015-08-28 15:32:01,37.7829,-122.408,10.2649,"10 Mint Plaza #1, San Francisco (SOMA)",250,8250,closed,,2014-12-23,,2015-08-23 20:29:20,2015-08-23 20:29:20,250,rental
251,251,251,318 Spear Street #5A,San Francisco (South Beach),1,1,850,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-5a/,2015-08-23 20:28:56,2015-08-28 15:32:02,37.7897,-122.391,0.0,"318 Spear Street #5A, San Francisco (South Beach)",251,3700,closed,,2014-12-23,,2015-08-23 20:29:20,2015-08-23 20:29:20,251,rental
252,252,252,5800 Third Street #1204,San Francisco (Bayview),3,2,1309,climbsf_rented,http://www.climbsf.com/for-rent/5800-3rd-st-1204/,2015-08-23 20:28:57,2015-08-28 15:32:03,37.7253,-122.395,7.88801,"5800 Third Street #1204, San Francisco (Bayview)",252,3900,closed,,2014-12-31,,2015-08-23 20:29:20,2015-08-23 20:29:20,252,rental
253,253,253,55 Junior Terrace,San Francisco (Mission Terrace),3,1,0,climbsf_rented,http://www.climbsf.com/for-rent/55-junior-terrace/,2015-08-23 20:28:57,2015-08-23 20:28:57,37.7198,-122.441,57.3815,"55 Junior Terrace, San Francisco (Mission Terrace)",253,3800,closed,,2015-01-08,,2015-08-23 20:29:20,2015-08-23 20:29:20,253,rental
254,254,254,735 Geary Street #303,San Francisco (Downtown San Francisco),1,1,820,climbsf_rented,http://www.climbsf.com/for-rent/735-geary-st-303/,2015-08-23 20:28:57,2015-08-23 20:28:57,37.7862,-122.415,36.3448,"735 Geary Street #303, San Francisco (Downtown San Francisco)",254,3000,closed,,2015-01-08,,2015-08-23 20:29:20,2015-08-23 20:29:20,254,rental
255,255,255,149 Chenery Street,San Francisco (Glen Park),2,1,0,climbsf_rented,http://www.climbsf.com/for-rent/149-chenery-st/,2015-08-23 20:28:57,2015-08-23 20:28:57,37.7393,-122.425,70.6908,"149 Chenery Street, San Francisco (Glen Park)",255,3400,closed,,2015-01-12,,2015-08-23 20:29:20,2015-08-23 20:29:20,255,rental
256,256,256,301 Main Street #18A,San Francisco (South Beach),2,2,1163,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-18a/,2015-08-23 20:28:57,2015-08-23 20:28:57,37.7894,-122.391,4.83899e-05,"301 Main Street #18A, San Francisco (South Beach)",256,5800,closed,,2015-01-14,,2015-08-23 20:29:21,2015-08-23 20:29:21,256,rental
257,257,257,333 Fremont Street #102,San Francisco (South Beach),1,1,983,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-102/,2015-08-23 20:28:57,2015-08-23 20:28:57,37.7877,-122.393,11.0817,"333 Fremont Street #102, San Francisco (South Beach)",257,0,closed,,2015-01-16,,2015-08-23 20:29:21,2015-08-23 20:29:21,257,rental
258,258,258,333 Fremont Street #504,San Francisco (South Beach),1,1,940,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-504/,2015-08-23 20:28:58,2015-08-23 20:28:58,37.7877,-122.393,,"333 Fremont Street #504, San Francisco (South Beach)",258,3795,closed,,2015-01-16,,2015-08-23 20:29:21,2015-08-23 20:29:21,258,rental
259,259,259,219 Brannan St. #14K,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/219-brannan-st-14k/,2015-08-23 20:28:58,2015-08-23 20:28:58,37.783,-122.39,4.0227,"219 Brannan St. #14K, San Francisco (South Beach)",259,5895,closed,,2015-01-16,,2015-08-23 20:29:21,2015-08-23 20:29:21,259,rental
260,260,260,425 1st Street #3402,San Francisco (Rincon Hill),2,2,1309,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3402/,2015-08-23 20:28:58,2015-08-23 20:28:58,37.7858,-122.392,31.017,"425 1st Street #3402, San Francisco (Rincon Hill)",260,6600,closed,,2015-01-16,,2015-08-23 20:29:21,2015-08-23 20:29:21,260,rental
261,261,261,400 Beale Street #1003,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/400-beale-st-1003/,2015-08-23 20:28:58,2015-08-23 20:28:58,37.7871,-122.391,7.36737,"400 Beale Street #1003, San Francisco (South Beach)",261,4500,closed,,2015-01-20,,2015-08-23 20:29:21,2015-08-23 20:29:21,261,rental
262,262,262,2072 Vallejo Street,San Francisco (Pacific Heights),1,1,1079,climbsf_rented,http://www.climbsf.com/for-rent/2072-vallejo-st/,2015-08-23 20:28:58,2015-08-23 20:28:58,37.796,-122.431,54.3873,"2072 Vallejo Street, San Francisco (Pacific Heights)",262,3575,closed,,2015-01-21,,2015-08-23 20:29:21,2015-08-23 20:29:21,262,rental
263,263,263,301 Main Street #16E,San Francisco (South Beach),2,2,1180,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-16e/,2015-08-23 20:28:58,2015-08-28 15:32:03,37.7894,-122.391,4.83899e-05,"301 Main Street #16E, San Francisco (South Beach)",263,5400,closed,,2015-01-21,,2015-08-23 20:29:21,2015-08-23 20:29:21,263,rental
264,264,264,2035 9th Avenue,San Francisco (Golden Gate Heights),2,1,1200,climbsf_rented,http://www.climbsf.com/for-rent/2035-9th-ave/,2015-08-23 20:28:58,2015-08-28 15:32:04,37.7503,-122.466,193.474,"2035 9th Avenue, San Francisco (Golden Gate Heights)",264,4600,closed,,2015-01-26,,2015-08-23 20:29:21,2015-08-23 20:29:21,264,rental
265,265,265,727 Green Street,San Francisco (North Beach),2,2,1200,climbsf_rented,http://www.climbsf.com/for-rent/727-green-st/,2015-08-23 20:28:58,2015-08-28 15:32:04,37.7992,-122.411,34.3863,"727 Green Street, San Francisco (North Beach)",265,4600,closed,,2015-01-26,,2015-08-23 20:29:21,2015-08-23 20:29:21,265,rental
266,266,266,18 Lansing Street #308,San Francisco (Rincon Hill),1,1,1178,climbsf_rented,http://www.climbsf.com/for-rent/18-lansing-st-308/,2015-08-23 20:28:58,2015-08-28 15:32:05,37.7864,-122.394,23.0383,"18 Lansing Street #308, San Francisco (Rincon Hill)",266,4200,closed,,2015-01-26,,2015-08-23 20:29:21,2015-08-23 20:29:21,266,rental
267,267,267,301 Main Street #22A,San Francisco (South Beach),2,2,1163,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-22a/,2015-08-23 20:28:58,2015-08-28 15:32:06,37.7894,-122.391,4.83899e-05,"301 Main Street #22A, San Francisco (South Beach)",267,5800,closed,,2015-01-26,,2015-08-23 20:29:21,2015-08-23 20:29:21,267,rental
268,268,268,539 Octavia Street #17,San Francisco (Hayes Valley),0,1,322,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-17/,2015-08-23 20:28:58,2015-08-28 15:32:06,37.7773,-122.425,21.7199,"539 Octavia Street #17, San Francisco (Hayes Valley)",268,2375,closed,,2015-01-27,,2015-08-23 20:29:21,2015-08-23 20:29:21,268,rental
269,269,269,325 Berry Street #314,San Francisco (Mission Bay),1,1,853,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-314/,2015-08-23 20:28:58,2015-08-28 15:32:07,37.7736,-122.396,2.45283,"325 Berry Street #314, San Francisco (Mission Bay)",269,3700,closed,,2015-01-27,,2015-08-23 20:29:21,2015-08-23 20:29:21,269,rental
270,270,270,520 Sixth Street #11,San Francisco (SOMA),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/520-6th-st-11/,2015-08-23 20:28:58,2015-08-28 15:32:07,37.7755,-122.402,3.00654,"520 Sixth Street #11, San Francisco (SOMA)",270,0,closed,,2015-01-27,,2015-08-23 20:29:21,2015-08-23 20:29:21,270,rental
271,271,271,539 Octavia Street #13,San Francisco (Hayes Valley),0,1,280,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-13/,2015-08-23 20:28:58,2015-08-28 15:32:08,37.7773,-122.425,21.7199,"539 Octavia Street #13, San Francisco (Hayes Valley)",271,1995,closed,,2015-02-01,,2015-08-23 20:29:21,2015-08-23 20:29:21,271,rental
272,272,272,101 Mateo Street,San Francisco (Glen Park),3,1,0,climbsf_rented,http://www.climbsf.com/for-rent/101-mateo-st/,2015-08-23 20:28:58,2015-08-28 15:32:09,37.737,-122.429,98.1206,"101 Mateo Street, San Francisco (Glen Park)",272,5100,closed,,2015-02-02,,2015-08-23 20:29:21,2015-08-23 20:29:21,272,rental
273,273,273,1521 Sutter Street #206,San Francisco (Lower Pacific Heights),2,2,952,climbsf_rented,http://www.climbsf.com/for-rent/1521-sutter-st-206/,2015-08-23 20:28:59,2015-08-28 15:32:09,37.7867,-122.426,71.2571,"1521 Sutter Street #206, San Francisco (Lower Pacific Heights)",273,4650,closed,,2015-02-03,,2015-08-23 20:29:21,2015-08-23 20:29:21,273,rental
274,274,274,250 King Street #776,San Francisco (Mission Bay),1,1,714,climbsf_rented,http://www.climbsf.com/for-rent/250-king-st-776/,2015-08-23 20:28:59,2015-08-28 15:32:10,37.7782,-122.393,5.82981,"250 King Street #776, San Francisco (Mission Bay)",274,3500,closed,,2015-02-03,,2015-08-23 20:29:21,2015-08-23 20:29:21,274,rental
275,275,275,355 Bryant Street #401,San Francisco (South Beach),1,1,1462,climbsf_rented,http://www.climbsf.com/for-rent/355-bryant-st-401/,2015-08-23 20:28:59,2015-08-23 20:28:59,37.7836,-122.392,15.7653,"355 Bryant Street #401, San Francisco (South Beach)",275,5995,closed,,2015-02-03,,2015-08-23 20:29:21,2015-08-23 20:29:21,275,rental
276,276,276,81 Lansing Street #408,San Francisco (Rincon Hill),1,1,1115,climbsf_rented,http://www.climbsf.com/for-rent/81-lansing-st-408/,2015-08-23 20:28:59,2015-08-23 20:28:59,37.7856,-122.394,28.4004,"81 Lansing Street #408, San Francisco (Rincon Hill)",276,4600,closed,,2015-02-03,,2015-08-23 20:29:21,2015-08-23 20:29:21,276,rental
277,277,277,425 First Street #3308,San Francisco (Rincon Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3308/,2015-08-23 20:28:59,2015-08-23 20:28:59,37.7858,-122.392,31.017,"425 First Street #3308, San Francisco (Rincon Hill)",277,4400,closed,,2015-02-05,,2015-08-23 20:29:22,2015-08-23 20:29:22,277,rental
