property_id,address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source,pred_std
25086,"3812 W Butler Dr, Phoenix, AZ 85051",3,2,1093,zillow_ph,http://www.zillow.com/homedetails/3812-W-Butler-Dr-Phoenix-AZ-85051/7752331_zpid/,-112.141,33.5605,368.337,1962,1,1,,,127072,rental,1125,closed,3,2016-02-28,2016-02-25,North Mountain,176,PH,312.55619121389900000000
25087,"3932 W Loma Ln, Phoenix, AZ 85051",3,2,1092,zillow_ph,http://www.zillow.com/homedetails/3932-W-Loma-Ln-Phoenix-AZ-85051/7754143_zpid/,-112.144,33.5542,364.833,1960,0,1,,,115711,rental,975,closed,7,2016-02-24,2016-02-17,North Mountain,176,PH,312.62288826922400000000
25087,"3932 W Loma Ln, Phoenix, AZ 85051",3,2,1092,zillow_ph,http://www.zillow.com/homedetails/3932-W-Loma-Ln-Phoenix-AZ-85051/7754143_zpid/,-112.144,33.5542,364.833,1960,0,1,,,133521,rental,975,closed,,2016-03-03,,North Mountain,176,PH,312.62288826922400000000
25356,"3205 W Royal Palm Rd, Phoenix, AZ 85051",3,2,1536,zillow_ph,http://www.zillow.com/homedetails/3205-W-Royal-Palm-Rd-Phoenix-AZ-85051/7754847_zpid/,-112.127,33.5556,368.597,1979,0,1,,,117043,rental,1075,closed,50,2013-08-28,2013-07-09,North Mountain,176,PH,312.30111238701700000000
25359,"4715 W Desert Hills Dr, Glendale, AZ 85304",4,2,1365,zillow_ph,http://www.zillow.com/homedetails/4715-W-Desert-Hills-Dr-Glendale-AZ-85304/7727482_zpid/,-112.161,33.5955,374.089,1973,0,1,,,117059,rental,1195,closed,23,2016-03-11,2016-02-17,North Mountain,176,PH,313.18683748145600000000
25360,"9237 N 18th Dr, Phoenix, AZ 85021",3,2,1260,zillow_ph,http://www.zillow.com/homedetails/9237-N-18th-Dr-Phoenix-AZ-85021/7780992_zpid/,-112.098,33.5705,375.815,1959,0,1,,,117065,rental,895,closed,53,2014-04-07,2014-02-13,North Mountain,176,PH,312.62747363977600000000
25360,"9237 N 18th Dr, Phoenix, AZ 85021",3,2,1260,zillow_ph,http://www.zillow.com/homedetails/9237-N-18th-Dr-Phoenix-AZ-85021/7780992_zpid/,-112.098,33.5705,375.815,1959,0,1,,,117066,rental,875,closed,37,2014-04-07,2014-03-01,North Mountain,176,PH,312.62747363977600000000
25360,"9237 N 18th Dr, Phoenix, AZ 85021",3,2,1260,zillow_ph,http://www.zillow.com/homedetails/9237-N-18th-Dr-Phoenix-AZ-85021/7780992_zpid/,-112.098,33.5705,375.815,1959,0,1,,,117064,rental,895,closed,4,2013-08-20,2013-08-16,North Mountain,176,PH,312.62747363977600000000
25615,"15222 N 23rd Ln, Phoenix, AZ 85023",3,2,2153,zillow_ph,http://www.zillow.com/homedetails/15222-N-23rd-Ln-Phoenix-AZ-85023/7961418_zpid/,-112.11,33.6242,402.257,1973,0,1,,,118472,rental,1475,closed,8,2012-12-02,2012-11-24,North Mountain,176,PH,312.33671165391700000000
25617,"2927 W Dunlap Ave, Phoenix, AZ 85051",3,2,1176,zillow_ph,http://www.zillow.com/homedetails/2927-W-Dunlap-Ave-Phoenix-AZ-85051/7750372_zpid/,-112.122,33.5673,374.135,1954,0,1,,,118485,rental,850,closed,272,2013-09-20,2012-12-22,North Mountain,176,PH,312.79259920370000000000
25617,"2927 W Dunlap Ave, Phoenix, AZ 85051",3,2,1176,zillow_ph,http://www.zillow.com/homedetails/2927-W-Dunlap-Ave-Phoenix-AZ-85051/7750372_zpid/,-112.122,33.5673,374.135,1954,0,1,,,127064,rental,799,closed,471,2014-04-07,2012-12-22,North Mountain,176,PH,312.79259920370000000000
25619,"3907 W Paradise Dr, Phoenix, AZ 85029",3,2,1822,zillow_ph,http://www.zillow.com/homedetails/3907-W-Paradise-Dr-Phoenix-AZ-85029/7744197_zpid/,-112.143,33.595,380.058,1975,0,1,,,118496,rental,980,closed,9,2013-12-14,2013-12-05,North Mountain,176,PH,312.32319526512700000000
25619,"3907 W Paradise Dr, Phoenix, AZ 85029",3,2,1822,zillow_ph,http://www.zillow.com/homedetails/3907-W-Paradise-Dr-Phoenix-AZ-85029/7744197_zpid/,-112.143,33.595,380.058,1975,0,1,,,118495,rental,1175,closed,136,2013-12-14,2013-07-31,North Mountain,176,PH,312.32319526512700000000
25621,"8214 N 21st Dr UNIT 104, Phoenix, AZ 85021",2,2,1202,zillow_ph,http://www.zillow.com/homedetails/8214-N-21st-Dr-UNIT-104-Phoenix-AZ-85021/2125823959_zpid/,-112.106,33.5567,366.665,1983,0,1,,,118501,rental,695,closed,12,2013-09-18,2013-09-06,North Mountain,176,PH,311.86612936481100000000
25621,"8214 N 21st Dr UNIT 104, Phoenix, AZ 85021",2,2,1202,zillow_ph,http://www.zillow.com/homedetails/8214-N-21st-Dr-UNIT-104-Phoenix-AZ-85021/2125823959_zpid/,-112.106,33.5567,366.665,1983,0,1,,,118502,rental,850,closed,60,2015-01-06,2014-11-07,North Mountain,176,PH,311.86612936481100000000
25985,"10220 N 36th Ave, Phoenix, AZ 85051",4,2,1782,zillow_ph,http://www.zillow.com/homedetails/10220-N-36th-Ave-Phoenix-AZ-85051/7745265_zpid/,-112.136,33.5791,377.69,1969,0,1,,,120237,rental,995,closed,337,2012-09-16,2011-10-15,North Mountain,176,PH,313.21981577599400000000
25985,"10220 N 36th Ave, Phoenix, AZ 85051",4,2,1782,zillow_ph,http://www.zillow.com/homedetails/10220-N-36th-Ave-Phoenix-AZ-85051/7745265_zpid/,-112.136,33.5791,377.69,1969,0,1,,,120238,rental,950,closed,30,2011-12-03,2011-11-03,North Mountain,176,PH,313.21981577599400000000
25985,"10220 N 36th Ave, Phoenix, AZ 85051",4,2,1782,zillow_ph,http://www.zillow.com/homedetails/10220-N-36th-Ave-Phoenix-AZ-85051/7745265_zpid/,-112.136,33.5791,377.69,1969,0,1,,,120239,rental,850,closed,13,2011-12-03,2011-11-20,North Mountain,176,PH,313.21981577599400000000
25985,"10220 N 36th Ave, Phoenix, AZ 85051",4,2,1782,zillow_ph,http://www.zillow.com/homedetails/10220-N-36th-Ave-Phoenix-AZ-85051/7745265_zpid/,-112.136,33.5791,377.69,1969,0,1,,,120240,rental,1065,closed,166,2012-09-16,2012-04-03,North Mountain,176,PH,313.21981577599400000000
25985,"10220 N 36th Ave, Phoenix, AZ 85051",4,2,1782,zillow_ph,http://www.zillow.com/homedetails/10220-N-36th-Ave-Phoenix-AZ-85051/7745265_zpid/,-112.136,33.5791,377.69,1969,0,1,,,120244,rental,1025,closed,69,2014-04-16,2014-02-06,North Mountain,176,PH,313.21981577599400000000
25985,"10220 N 36th Ave, Phoenix, AZ 85051",4,2,1782,zillow_ph,http://www.zillow.com/homedetails/10220-N-36th-Ave-Phoenix-AZ-85051/7745265_zpid/,-112.136,33.5791,377.69,1969,0,1,,,120245,rental,1000,closed,6,2014-04-16,2014-04-10,North Mountain,176,PH,313.21981577599400000000
25985,"10220 N 36th Ave, Phoenix, AZ 85051",4,2,1782,zillow_ph,http://www.zillow.com/homedetails/10220-N-36th-Ave-Phoenix-AZ-85051/7745265_zpid/,-112.136,33.5791,377.69,1969,0,1,,,126955,rental,1125,closed,11,2016-03-07,2016-02-25,North Mountain,176,PH,313.21981577599400000000
25985,"10220 N 36th Ave, Phoenix, AZ 85051",4,2,1782,zillow_ph,http://www.zillow.com/homedetails/10220-N-36th-Ave-Phoenix-AZ-85051/7745265_zpid/,-112.136,33.5791,377.69,1969,0,1,,,131351,rental,1150,closed,1,2016-03-02,2016-03-01,North Mountain,176,PH,313.21981577599400000000
25991,"2506 W Caribbean Ln UNIT 10, Phoenix, AZ 85023",2,1,1055,zillow_ph,http://www.zillow.com/homedetails/2506-W-Caribbean-Ln-UNIT-10-Phoenix-AZ-85023/7961635_zpid/,-112.112,33.6241,401.317,1979,1,1,,,120279,rental,895,closed,9,2016-02-28,2016-02-19,North Mountain,176,PH,311.69109112826400000000
25997,"9610 N 41st Ave, Phoenix, AZ 85051",3,2,1808,zillow_ph,http://www.zillow.com/homedetails/9610-N-41st-Ave-Phoenix-AZ-85051/88889249_zpid/,-112.148,33.5732,372.052,1969,0,1,,,120311,rental,895,closed,22,2012-07-13,2012-06-21,North Mountain,176,PH,312.40489625867100000000
25997,"9610 N 41st Ave, Phoenix, AZ 85051",3,2,1808,zillow_ph,http://www.zillow.com/homedetails/9610-N-41st-Ave-Phoenix-AZ-85051/88889249_zpid/,-112.148,33.5732,372.052,1969,0,1,,,120310,rental,1100,closed,44,2012-07-13,2012-05-30,North Mountain,176,PH,312.40489625867100000000
26725,"10431 N 10th Pl UNIT 2, Phoenix, AZ 85020",2,1,1015,zillow_ph,http://www.zillow.com/homedetails/10431-N-10th-Pl-UNIT-2-Phoenix-AZ-85020/7788116_zpid/,-112.059,33.5814,405.878,1981,0,1,,,126958,rental,945,closed,13,2015-02-28,2015-02-15,North Mountain,176,PH,311.68012787684500000000
26725,"10431 N 10th Pl UNIT 2, Phoenix, AZ 85020",2,1,1015,zillow_ph,http://www.zillow.com/homedetails/10431-N-10th-Pl-UNIT-2-Phoenix-AZ-85020/7788116_zpid/,-112.059,33.5814,405.878,1981,0,1,,,128930,rental,1040,closed,4,2016-03-03,2016-02-28,North Mountain,176,PH,311.68012787684500000000
26727,"12828 N 44th Dr, Glendale, AZ 85304",3,2,1956,zillow_ph,http://www.zillow.com/homedetails/12828-N-44th-Dr-Glendale-AZ-85304/7954879_zpid/,-112.154,33.6021,378.982,1976,0,1,,,124128,rental,1400,closed,14,2016-03-06,2016-02-21,North Mountain,176,PH,312.31574764566600000000
26730,"14413 N 41st Dr, Phoenix, AZ 85053",3,2,1746,zillow_ph,http://www.zillow.com/homedetails/14413-N-41st-Dr-Phoenix-AZ-85053/7945221_zpid/,-112.146,33.6166,387.927,1974,0,1,,,127036,rental,995,closed,6,2014-07-23,2014-07-17,North Mountain,176,PH,312.32939496298700000000
26732,"15254 N 12th St, Phoenix, AZ 85022",5,3,4026,zillow_ph,http://www.zillow.com/homedetails/15254-N-12th-St-Phoenix-AZ-85022/8003769_zpid/,-112.057,33.625,455.472,1988,0,1,,,127047,rental,5000,closed,81,2015-04-10,2015-01-19,North Mountain,176,PH,315.11560023289400000000
26735,"3408 W Charter Oak Rd, Phoenix, AZ 85029",4,2,1358,zillow_ph,http://www.zillow.com/homedetails/3408-W-Charter-Oak-Rd-Phoenix-AZ-85029/7747822_zpid/,-112.132,33.5981,384.664,1960,0,1,,,130219,rental,875,closed,10,2013-01-30,2013-01-20,North Mountain,176,PH,313.36090099734000000000
26735,"3408 W Charter Oak Rd, Phoenix, AZ 85029",4,2,1358,zillow_ph,http://www.zillow.com/homedetails/3408-W-Charter-Oak-Rd-Phoenix-AZ-85029/7747822_zpid/,-112.132,33.5981,384.664,1960,0,1,,,130220,rental,875,closed,1,2014-08-20,2014-08-19,North Mountain,176,PH,313.36090099734000000000
26735,"3408 W Charter Oak Rd, Phoenix, AZ 85029",4,2,1358,zillow_ph,http://www.zillow.com/homedetails/3408-W-Charter-Oak-Rd-Phoenix-AZ-85029/7747822_zpid/,-112.132,33.5981,384.664,1960,0,1,,,124162,rental,950,closed,30,2016-03-09,2016-02-08,North Mountain,176,PH,313.36090099734000000000
26736,"3702 W Crocus Dr, Phoenix, AZ 85053",3,1,1215,zillow_ph,http://www.zillow.com/homedetails/3702-W-Crocus-Dr-Phoenix-AZ-85053/7944827_zpid/,-112.138,33.6156,388.746,1973,1,1,,,137293,rental,1050,closed,41,2013-01-17,2012-12-07,North Mountain,176,PH,312.21355654806200000000
26736,"3702 W Crocus Dr, Phoenix, AZ 85053",3,1,1215,zillow_ph,http://www.zillow.com/homedetails/3702-W-Crocus-Dr-Phoenix-AZ-85053/7944827_zpid/,-112.138,33.6156,388.746,1973,1,1,,,137294,rental,1050,closed,4,2013-08-20,2013-08-16,North Mountain,176,PH,312.21355654806200000000
26736,"3702 W Crocus Dr, Phoenix, AZ 85053",3,1,1215,zillow_ph,http://www.zillow.com/homedetails/3702-W-Crocus-Dr-Phoenix-AZ-85053/7944827_zpid/,-112.138,33.6156,388.746,1973,1,1,,,137295,rental,1050,closed,2,2013-10-24,2013-10-22,North Mountain,176,PH,312.21355654806200000000
26736,"3702 W Crocus Dr, Phoenix, AZ 85053",3,1,1215,zillow_ph,http://www.zillow.com/homedetails/3702-W-Crocus-Dr-Phoenix-AZ-85053/7944827_zpid/,-112.138,33.6156,388.746,1973,1,1,,,137296,rental,1025,closed,,2014-04-07,,North Mountain,176,PH,312.21355654806200000000
26736,"3702 W Crocus Dr, Phoenix, AZ 85053",3,1,1215,zillow_ph,http://www.zillow.com/homedetails/3702-W-Crocus-Dr-Phoenix-AZ-85053/7944827_zpid/,-112.138,33.6156,388.746,1973,1,1,,,124165,rental,1105,closed,16,2016-03-10,2016-02-23,North Mountain,176,PH,312.21355654806200000000
26739,"3821 W Diana Ave, Phoenix, AZ 85051",4,2,1260,zillow_ph,http://www.zillow.com/homedetails/3821-W-Diana-Ave-Phoenix-AZ-85051/7752394_zpid/,-112.142,33.5615,368.798,1962,1,1,,,124184,rental,1025,closed,5,2016-02-28,2016-02-23,North Mountain,176,PH,313.33215373898100000000
27276,"11043 N 40th Ave, Phoenix, AZ 85029",4,2,1771,zillow_ph,http://www.zillow.com/homedetails/11043-N-40th-Ave-Phoenix-AZ-85029/7744864_zpid/,-112.144,33.5871,377.185,1973,0,1,,,126970,rental,995,closed,8,2015-10-14,2015-10-06,North Mountain,176,PH,313.18282465938100000000
27281,"12845 N 42nd Dr, Phoenix, AZ 85029",3,3,1400,zillow_ph,http://www.zillow.com/homedetails/12845-N-42nd-Dr-Phoenix-AZ-85029/7742174_zpid/,-112.15,33.603,381.255,1978,0,1,,,127005,rental,1090,closed,5,2012-03-03,2012-02-27,North Mountain,176,PH,313.37522399891500000000
27281,"12845 N 42nd Dr, Phoenix, AZ 85029",3,3,1400,zillow_ph,http://www.zillow.com/homedetails/12845-N-42nd-Dr-Phoenix-AZ-85029/7742174_zpid/,-112.15,33.603,381.255,1978,0,1,,,127006,rental,1050,closed,6,2015-12-09,2015-12-03,North Mountain,176,PH,313.37522399891500000000
27281,"12845 N 42nd Dr, Phoenix, AZ 85029",3,3,1400,zillow_ph,http://www.zillow.com/homedetails/12845-N-42nd-Dr-Phoenix-AZ-85029/7742174_zpid/,-112.15,33.603,381.255,1978,0,1,,,130201,rental,1099,closed,2,2016-03-02,2016-02-29,North Mountain,176,PH,313.37522399891500000000
27282,"1302 E Becker Ln, Phoenix, AZ 85020",3,2,1632,zillow_ph,http://www.zillow.com/homedetails/1302-E-Becker-Ln-Phoenix-AZ-85020/7785597_zpid/,-112.054,33.5832,407.52,1961,0,1,,,127011,rental,900,closed,37,2012-12-09,2012-11-02,North Mountain,176,PH,312.52541728616800000000
27282,"1302 E Becker Ln, Phoenix, AZ 85020",3,2,1632,zillow_ph,http://www.zillow.com/homedetails/1302-E-Becker-Ln-Phoenix-AZ-85020/7785597_zpid/,-112.054,33.5832,407.52,1961,0,1,,,127012,rental,900,closed,2,2013-08-03,2013-08-01,North Mountain,176,PH,312.52541728616800000000
27289,"1502 E Dunlap Ave UNIT 7, Phoenix, AZ 85020",3,2,2427,zillow_ph,http://www.zillow.com/homedetails/1502-E-Dunlap-Ave-UNIT-7-Phoenix-AZ-85020/82819474_zpid/,-112.051,33.5681,413.353,2008,0,1,,,127042,rental,1650,closed,9,2016-03-06,2016-02-26,North Mountain,176,PH,312.84946979003200000000
27290,"15201 N 25th Dr, Phoenix, AZ 85023",3,2,1205,zillow_ph,http://www.zillow.com/homedetails/15201-N-25th-Dr-Phoenix-AZ-85023/2102611707_zpid/,-112.113,33.6238,401.288,1979,0,1,,,127043,rental,1050,closed,1,2015-04-21,2015-04-20,North Mountain,176,PH,312.30699660266800000000
27666,"4725 W Paradise Dr, Glendale, AZ 85304",4,2,1730,zillow_ph,http://www.zillow.com/homedetails/4725-W-Paradise-Dr-Glendale-AZ-85304/7727550_zpid/,-112.161,33.594,373.354,1972,0,1,,,128960,rental,1250,closed,6,2016-03-05,2016-02-28,North Mountain,176,PH,313.19578688335000000000
27882,"10838 N 10th St, Phoenix, AZ 85020",3,2,1735,zillow_ph,http://www.zillow.com/homedetails/10838-N-10th-St-Phoenix-AZ-85020/7785861_zpid/,-112.061,33.5856,419.825,1988,1,1,,,130193,rental,1400,closed,7,2012-10-03,2012-09-26,North Mountain,176,PH,312.43193539038800000000
27882,"10838 N 10th St, Phoenix, AZ 85020",3,2,1735,zillow_ph,http://www.zillow.com/homedetails/10838-N-10th-St-Phoenix-AZ-85020/7785861_zpid/,-112.061,33.5856,419.825,1988,1,1,,,130194,rental,1450,closed,83,2014-09-15,2014-06-24,North Mountain,176,PH,312.43193539038800000000
27882,"10838 N 10th St, Phoenix, AZ 85020",3,2,1735,zillow_ph,http://www.zillow.com/homedetails/10838-N-10th-St-Phoenix-AZ-85020/7785861_zpid/,-112.061,33.5856,419.825,1988,1,1,,,130195,rental,1500,closed,11,2016-03-11,2016-02-29,North Mountain,176,PH,312.43193539038800000000
27886,"3132 W Harmont Dr, Phoenix, AZ 85051",2,2,1536,zillow_ph,http://www.zillow.com/homedetails/3132-W-Harmont-Dr-Phoenix-AZ-85051/7754791_zpid/,-112.127,33.5554,368.12,1979,0,1,,,130216,rental,950,closed,10,2016-03-10,2016-02-29,North Mountain,176,PH,311.89222821642000000000
27887,"8156 N 32nd Ave, Phoenix, AZ 85051",3,1,1288,zillow_ph,http://www.zillow.com/homedetails/8156-N-32nd-Ave-Phoenix-AZ-85051/7754987_zpid/,-112.13,33.5574,369.032,1983,0,1,,,131406,rental,1050,closed,3,2016-03-04,2016-03-01,North Mountain,176,PH,312.16508009354100000000
28106,"9633 N 1st St, Phoenix, AZ 85020",2,1,1050,zillow_ph,http://www.zillow.com/homedetails/9633-N-1st-St-Phoenix-AZ-85020/7788569_zpid/,-112.073,33.5743,392.854,1946,0,1,,,142066,rental,1050,closed,2,2016-03-12,2016-03-10,North Mountain,176,PH,312.39557664118100000000
28539,"10829 N 46th Ave, Glendale, AZ 85304",3,2,1829,zillow_ph,http://www.zillow.com/homedetails/10829-N-46th-Ave-Glendale-AZ-85304/7727983_zpid/,-112.156,33.5854,371.574,1973,0,1,,,133443,rental,1045,closed,3,2016-03-05,2016-03-02,North Mountain,176,PH,312.34830065050100000000
28541,"1235 E Lawrence Ln, Phoenix, AZ 85020",3,1,1005,zillow_ph,http://www.zillow.com/homedetails/1235-E-Lawrence-Ln-Phoenix-AZ-85020/7795549_zpid/,-112.056,33.5646,389.571,1973,0,1,,,133453,rental,1050,closed,11,2015-05-13,2015-05-02,North Mountain,176,PH,312.21880752223000000000
28541,"1235 E Lawrence Ln, Phoenix, AZ 85020",3,1,1005,zillow_ph,http://www.zillow.com/homedetails/1235-E-Lawrence-Ln-Phoenix-AZ-85020/7795549_zpid/,-112.056,33.5646,389.571,1973,0,1,,,133454,rental,1050,closed,15,2016-03-09,2016-02-23,North Mountain,176,PH,312.21880752223000000000
28542,"1443 E Sunnyslope Ln, Phoenix, AZ 85020",4,2,1,zillow_ph,http://www.zillow.com/homedetails/1443-E-Sunnyslope-Ln-Phoenix-AZ-85020/7786942_zpid/,-112.051,33.5701,408.258,1952,1,1,,,133476,rental,1000,closed,2,2016-03-04,2016-03-02,North Mountain,176,PH,313.44236918659500000000
28542,"1443 E Sunnyslope Ln, Phoenix, AZ 85020",4,2,1,zillow_ph,http://www.zillow.com/homedetails/1443-E-Sunnyslope-Ln-Phoenix-AZ-85020/7786942_zpid/,-112.051,33.5701,408.258,1952,1,1,,,138464,rental,1000,closed,,2016-03-06,,North Mountain,176,PH,313.44236918659500000000
28544,"208 W Alice Ave, Phoenix, AZ 85021",3,2,1664,zillow_ph,http://www.zillow.com/homedetails/208-W-Alice-Ave-Phoenix-AZ-85021/7795285_zpid/,-112.077,33.564,375.069,1956,0,1,,,133492,rental,1450,closed,8,2015-03-06,2015-02-26,North Mountain,176,PH,312.72192012293900000000
28547,"3448 W Calavar Rd, Phoenix, AZ 85053",4,2,1781,zillow_ph,http://www.zillow.com/homedetails/3448-W-Calavar-Rd-Phoenix-AZ-85053/7943557_zpid/,-112.133,33.6123,389.145,1970,1,1,,,133517,rental,1075,closed,4,2013-08-20,2013-08-16,North Mountain,176,PH,313.18344118756900000000
28551,"909 E Beryl Ave, Phoenix, AZ 85020",2,2,1038,zillow_ph,http://www.zillow.com/homedetails/909-E-Beryl-Ave-Phoenix-AZ-85020/7787814_zpid/,-112.061,33.5792,402.987,1978,0,1,,,133540,rental,950,closed,200,2014-04-20,2013-10-02,North Mountain,176,PH,311.92619789732900000000
