,address,ypred,list,gain-loss,rent,cap rate
4098069,"1510 S Sahuara Ave, Tucson, AZ 85711 ",114801.5390625,77500,37301.5390625,1695.1640625,0.26247701612903224
4115940,"5852 E Calle Aurora, Tucson, AZ 85711 ",112223.4140625,75000,37223.4140625,1532.21533203125,0.245154453125
4090117,"2002 W La Osa Dr, Tucson, AZ 85705 ",154556.375,117500,37056.375,1532.21533203125,0.1564815658244681
4114186,"5252 E 32nd St, Tucson, AZ 85711 ",120348.4140625,83500,36848.4140625,1532.21533203125,0.22019861059131737
4098150,"1530 S Columbus Blvd APT 3, Tucson, AZ 85711 ",114801.5390625,78000,36801.5390625,1532.21533203125,0.23572543569711538
4215467,"4380 E Fort Lowell Rd, Tucson, AZ 85712 ",166743.875,130000,36743.875,2082.126953125,0.19219633413461537
4096251,"4832 N Calle Harmonia, Tucson, AZ 85705 ",191516.140625,154900,36616.140625,2082.126953125,0.16130099055842478
4116189,"6002 E 21st St, Tucson, AZ 85711 ",136595.78125,100000,36595.78125,1532.21533203125,0.18386583984375
4105467,"4443 E Elmwood St, Tucson, AZ 85711 ",136595.78125,100000,36595.78125,1532.21533203125,0.18386583984375
4718140,"9811 N Ridge Shadow Pl, Oro Valley, AZ 85704 ",154187.203125,118000,36187.203125,2082.126953125,0.21174172404661018
4098109,"1525 S Jefferson Ave, Tucson, AZ 85711 ",154157.203125,118000,36157.203125,1695.1640625,0.1723895656779661
4110466,"4818 E Baker St, Tucson, AZ 85711 ",136032.203125,99900,36132.203125,1695.1640625,0.2036233108108108
4206562,"1717 W Higgins Ln, Tucson, AZ 85705 ",171034.859375,135000,36034.859375,2082.126953125,0.18507795138888888
4112112,"5108 E 2nd St, Tucson, AZ 85711 ",170878.609375,135000,35878.609375,2082.126953125,0.18507795138888888
4096801,"516 E Linden St, Tucson, AZ 85705 ",123864.0390625,88000,35864.0390625,2892.30224609375,0.3944048295454545
4094324,"4040 N Ray Pl, Tucson, AZ 85705 ",185722.359375,149900,35822.359375,2082.126953125,0.16668127710140093
4089368,"1853 W Bel Aire Ct, Tucson, AZ 85705 ",168775.125,133000,35775.125,1532.21533203125,0.1382449923637218
4094466,"4102 N Flowing Wells Rd, Tucson, AZ 85705 ",194556.375,159000,35556.375,1695.1640625,0.1279369103773585
4105209,"4401 E 30th St, Tucson, AZ 85711 ",120348.4140625,84800,35548.4140625,1532.21533203125,0.21682292434404482
4096945,"525 E Mcmillan Dr, Tucson, AZ 85705 ",170493.875,135000,35493.875,1695.1640625,0.15068125
4089731,"1933 W Paseo Reforma S, Tucson, AZ 85705 ",177368.875,141900,35468.875,2082.126953125,0.17607838927061312
4115266,"5710 E 33rd St, Tucson, AZ 85711 ",120348.4140625,84899,35449.4140625,2082.126953125,0.29429702867524943
4109112,"4650 E 13th St, Tucson, AZ 85711 ",120348.4140625,84900,35448.4140625,1532.21533203125,0.21656753809628976
4104138,"4014 E 26th St, Tucson, AZ 85711 ",120348.4140625,84900,35448.4140625,1695.1640625,0.23959916077738516
4111631,"5050 E Cooper St, Tucson, AZ 85711 ",120348.4140625,84900,35448.4140625,1695.1640625,0.23959916077738516
4097686,"747 W Budmoore Ter, Tucson, AZ 85705 ",107420.6484375,72000,35420.6484375,1532.21533203125,0.25536922200520834
4104106,"4007 E 26th St, Tucson, AZ 85711 ",120348.4140625,85000,35348.4140625,1695.1640625,0.2393172794117647
4117323,"641 S Rosemont Ave, Tucson, AZ 85711 ",120348.4140625,85000,35348.4140625,1532.21533203125,0.21631275275735293
4117929,"941 S Sidney Ave, Tucson, AZ 85711 ",120348.4140625,85000,35348.4140625,1532.21533203125,0.21631275275735293
4114003,"5209 E 24th St, Tucson, AZ 85711 ",120348.4140625,85000,35348.4140625,2082.126953125,0.29394733455882355
4115478,"5750 E 5th St, Tucson, AZ 85711 ",148126.171875,112800,35326.171875,1695.1640625,0.180336602393617
4116030,"5921 E Sylvane St, Tucson, AZ 85711 ",140157.4375,105000,35157.4375,1695.1640625,0.1937330357142857
4104893,"4242 E 6th St, Tucson, AZ 85711 ",162155.953125,127000,35155.953125,2082.126953125,0.19673640501968503
4207936,"2441 N Sycamore Blvd, Tucson, AZ 85712 ",154941.109375,120000,34941.109375,1695.1640625,0.16951640625
4108381,"4621 E 31st St, Tucson, AZ 85711 ",114801.5390625,79900,34901.5390625,1368.9888916015625,0.20560534652690862
4110799,"4918 E Montecito St, Tucson, AZ 85711 ",114801.5390625,79900,34901.5390625,952.5640258789062,0.14306343622887985
4104525,"4129 E 32nd St, Tucson, AZ 85711 ",114801.5390625,79900,34901.5390625,1695.1640625,0.2545928504380476
4104347,"4055 E Santa Barbara Ave, Tucson, AZ 85711 ",114801.5390625,79900,34901.5390625,726.268798828125,0.10907666565628911
4110611,"4857 E 18th St, Tucson, AZ 85711 ",114801.5390625,79900,34901.5390625,1695.1640625,0.2545928504380476
4089504,"1876 W La Osa St, Tucson, AZ 85705 ",168775.125,133900,34875.125,726.268798828125,0.06508756972320762
4097479,"640 W Mabel St, Tucson, AZ 85705 ",123864.0390625,89000,34864.0390625,1695.1640625,0.2285614466292135
4092486,"2873 N Fontana Ave, Tucson, AZ 85705 ",193847.359375,159000,34847.359375,2082.126953125,0.15714165683962264
4106966,"4543 E 25th St, Tucson, AZ 85711 ",114801.5390625,80000,34801.5390625,1532.21533203125,0.2298322998046875
4104286,"4038 E Santa Barbara Ave, Tucson, AZ 85711 ",114801.5390625,80000,34801.5390625,2082.126953125,0.31231904296875
4109231,"4650 E Juarez St, Tucson, AZ 85711 ",114801.5390625,80000,34801.5390625,1532.21533203125,0.2298322998046875
4115771,"5828 E 30th St, Tucson, AZ 85711 ",114801.5390625,80000,34801.5390625,2082.126953125,0.31231904296875
5042142,"2920 N Castro Ave, Tucson, AZ 85705 ",119686.2734375,85000,34686.2734375,952.5640258789062,0.13447963005514707
4624373,"7052 W Dupont Way, Tucson, AZ 85757 ",131563.6875,97000,34563.6875,952.5640258789062,0.11784297479059279
4089410,"1860 W Root Ln, Tucson, AZ 85705 ",177368.875,142900,34468.875,1695.1640625,0.14235107592722182
4092882,"305 W Delano St, Tucson, AZ 85705 ",114389.2734375,80000,34389.2734375,1368.9888916015625,0.20534833984375
4114278,"5318 E 28th St, Tucson, AZ 85711 ",120348.4140625,86000,34348.4140625,1695.1640625,0.2365345203488372
